,rownum,adult,budget,genres,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,production_history_gross,genre_10752,genre_12,genre_14,genre_16,genre_80,genre_18,genre_10769,genre_10770,genre_27,genre_28,genre_10402,genre_35,genre_36,genre_99,genre_37,genre_878,genre_9648,genre_53,genre_10749,genre_10751
928,4686,0,28000000.0,[35],"[4, 79, 172, 258, 2932, 2933, 10692, 12178, 21409]",2001-09-28,60780981.0,89.0,122905646.0,3208733985627.0,1506639963.3333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
929,4691,0,23000000.0,"[9648, 53, 18]","[508, 1171, 7161, 10104, 11461]",2001-10-05,36642838.0,97.0,24921898.0,1024572434076.0,581317719.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
930,4692,0,12000000.0,"[35, 10751, 14, 878]","[2, 4194]",2001-10-05,17292381.0,86.0,16290976.0,614321846505.0,2981921545.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
931,4693,0,28000000.0,"[35, 10749]","[14, 870, 21518]",2001-10-05,77516304.0,90.0,10372291.0,343544108235.0,936930560.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
932,4714,0,75000000.0,"[28, 35, 80, 10749]","[890, 1171, 1212, 8411, 13816, 16061, 52944]",2001-10-12,67631903.0,123.0,506100903.0,73188230871.0,324807697.14285713,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
933,4715,0,11000000.0,"[28, 35, 80]","[3929, 9195]",2001-10-12,23978402.0,86.0,1.0,71226383274.0,2788856328.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
934,4718,0,15000000.0,"[53, 18, 9648]","[373, 635, 636, 637, 5358]",2001-05-16,20117339.0,147.0,7836052.0,2193037338663.0,303053893.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
935,4722,0,10000000.0,"[28, 27, 53]",[12],2001-10-24,7316658.0,96.0,50448847.0,594400817.0,4278116492.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
936,4735,0,35000000.0,"[27, 9648, 53]","[306, 476]",2001-10-19,74558115.0,122.0,27900000.0,72445058370.0,5780787985.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
937,4736,0,72000000.0,"[28, 18, 53]",[27],2001-10-19,27642707.0,131.0,1.0,139599001205.0,4427764378.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
938,4737,0,48000000.0,"[35, 18, 10749]",[5],2001-10-19,35743308.0,132.0,179884320.0,4963259087.0,2843806005.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
939,4744,0,48000000.0,"[18, 878]","[763, 840, 1178, 19116]",2001-10-22,50315140.0,120.0,7563728.0,5643480015.0,141906441.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
940,4748,0,6000000.0,"[14, 18, 9648]","[185, 306, 2214, 3334]",2001-01-18,1270522.0,113.0,1.0,68288673904.0,2695668177.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
941,4755,0,75000000.0,"[9648, 53, 80]",[4],2001-10-30,54249294.0,89.0,1.0,72481045407.0,10711671028.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
942,4756,0,115000000.0,"[16, 35, 10751]","[2, 3]",2001-11-01,562816256.0,92.0,1.0,290523979039.0,3607657616.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
943,4757,0,49000000.0,"[28, 878, 53]","[5, 497, 48772, 93580]",2001-11-02,72700000.0,87.0,53302314.0,74018762321.0,760263783.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
944,4758,0,100000.0,[18],"[54, 11510, 26468, 26469, 36982]",2001-01-26,490475.0,86.0,89528444.0,800027416.0,17508121.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,4760,0,40000000.0,"[35, 10749]",[306],2001-11-01,141069860.0,114.0,557775995.0,6311569919.0,11636134086.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
946,4765,0,7000000.0,"[28, 35]",[1632],2001-11-16,10229331.0,93.0,9000000.0,754735835.0,15161008.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
947,4766,0,125000000.0,"[12, 14, 10751]","[436, 6194, 7364]",2001-11-16,976475550.0,152.0,1370662551.0,908584919604.0,4140008649.6666665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
948,4768,0,6000000.0,"[35, 80, 53]",[3840],2001-11-23,2025238.0,95.0,1.0,1418136507470.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
949,4770,0,24000000.0,[35],"[158, 431, 1171, 9195]",2001-11-21,14782676.0,89.0,1.0,798637546.0,1783221347.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950,4771,0,92000000.0,"[28, 80, 53]","[33, 656, 657, 780, 919, 7385]",2001-11-18,143049560.0,126.0,498454926.0,74844213112.0,2258606119.6666665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
951,4828,0,40000000.0,"[28, 18, 53, 10752]","[306, 1302]",2001-11-17,91753202.0,106.0,1.0,74754012464.0,6564352293.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
952,4833,0,85000000.0,"[53, 80]","[79, 129, 172, 2596, 6194, 24939]",2001-12-07,450717150.0,116.0,544725681.0,10302516731.0,2690141670.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
953,4844,0,16000000.0,[35],"[333, 441, 2882]",2001-12-07,66468332.0,89.0,1.0,1841983153571.0,1551178456.6666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
954,4845,0,68000000.0,"[18, 9648, 10749, 878, 53]","[4, 349, 485]",2001-12-10,203388341.0,136.0,320936281.0,7886702635.0,3604434670.3333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
955,4849,0,21000000.0,"[35, 18]",[9195],2001-10-05,71441250.0,110.0,17656122.0,9808950113.0,5341759321.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
956,4859,0,12000000.0,[35],"[33, 216, 45689]",2001-12-21,31155435.0,93.0,1.0,74376065371.0,4497351071.333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
957,4860,0,25000000.0,"[28, 12, 16, 35, 10751, 14, 878]","[2348, 4285, 24955]",2001-12-21,80936232.0,83.0,1.0,296906448132.0,38200757.666666664,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
958,4863,0,93000000.0,"[12, 14, 28]","[11, 12, 5237]",2001-12-18,871368364.0,178.0,32650974.0,359081025783.0,1439810009.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,4864,0,72000000.0,"[18, 10749]","[79, 97, 172, 3982]",2001-12-21,37317558.0,152.0,312941469.0,152172997854.0,1285306820.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
960,4865,0,60000000.0,"[18, 10749]","[23, 27, 33]",2001-12-11,313542341.0,135.0,1300024442.0,923093200388.0,6222051116.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961,4879,0,107000000.0,[18],[441],2001-12-11,87713825.0,157.0,323232586.0,12688447890.0,4342991031.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,4880,0,92000000.0,"[28, 36, 10752]","[130, 497, 1645]",2001-12-28,172989651.0,144.0,920354250.0,87369543392.0,1088287744.3333333,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
963,4883,0,19800000.0,"[18, 9648, 53]",[987],2001-11-07,87754044.0,137.0,43927298.0,74227876158.0,207889693.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
964,4884,0,22000000.0,[18],[12],2001-12-28,92542418.0,132.0,1.0,1015934020167.0,5156801514.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,4885,0,4000000.0,"[18, 10749]","[35, 695]",2001-11-11,44909486.0,111.0,1.0,626735398348.0,25347620.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
966,4890,0,15000000.0,"[18, 28, 53]","[506, 40144, 40759, 50433, 54940]",1996-06-26,76382.0,93.0,63619775.0,28372012139.0,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
967,4925,0,14000000.0,[18],"[33, 3410]",1993-05-07,63513743.0,120.0,1.0,241675371186.0,630906267.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,4934,0,35000000.0,"[28, 12, 18, 53]","[158, 7692, 7693, 9195]",2002-01-23,75395048.0,131.0,660733278.0,4823404088.0,1588670863.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
969,4935,0,32000000.0,"[18, 27, 9648]",[126],2002-01-25,55157539.0,119.0,1.0,1519991564799.0,345828924.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
970,4936,0,11000000.0,"[18, 10749]","[813, 5329, 5367, 6194]",2002-01-25,41227069.0,101.0,94728529.0,944312118286.0,3454810614.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,4937,0,344.0,"[35, 10749]","[4676, 10417, 10706]",2001-09-29,4.0,104.0,1.0,136116172723.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
972,4949,0,14000000.0,"[35, 10749]","[34, 3287]",2002-02-01,6413915.0,86.0,1.0,76158766219.0,58934545.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
973,4961,0,15000000.0,"[35, 10751]",[33],2002-02-08,52970014.0,88.0,1.0,4727082916.0,12787602880.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
974,4962,0,85000000.0,"[28, 53, 18]","[496, 788, 6194, 43717]",2002-02-06,78382433.0,108.0,719964740.0,153022072865.0,3482302444.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,4965,0,50000000.0,"[28, 12, 35, 10751]",[306],1994-07-01,16671505.0,99.0,1.0,17734213894.0,2644812786.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
976,4975,0,12000000.0,"[28, 12, 35, 18, 10751, 10402, 10749]","[4, 746]",2002-02-15,61141030.0,93.0,43948754.0,1017651685599.0,5549020163.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
977,4976,0,70000000.0,"[18, 10752]","[496, 890, 8411, 21447]",2002-02-15,32287044.0,125.0,170722428.0,77691994413.0,445644034.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,4977,0,36000000.0,"[18, 53, 80]","[12, 17106, 23019]",2002-02-15,102244770.0,116.0,1.0,5881431150.0,1749781310.6666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,4978,0,20000000.0,"[12, 14, 16, 10751]","[2, 3475, 3476, 5391, 12402]",2002-02-14,109862682.0,72.0,1.0,77010697482.0,1317682515.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
980,4979,0,3000000.0,"[35, 80, 9648]","[43, 2773]",2001-01-18,18492362.0,100.0,1.0,498098190.0,21559628.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
981,4980,0,17000000.0,"[18, 27, 53]",[306],1993-09-24,44456478.0,87.0,1.0,90391777443.0,1800612639.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
982,4996,0,60000000.0,[18],"[33, 158, 159, 2605, 7385, 20352]",2002-02-22,52322400.0,104.0,740990258.0,154352832824.0,2342070537.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,4997,0,35000000.0,"[18, 14, 27]","[79, 172, 6194, 67988, 67989]",2002-02-10,45479110.0,101.0,14011454.0,146415773183.0,3462490722.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
984,5021,0,75000000.0,"[28, 36, 10752]","[4564, 53005, 53006]",2002-03-01,114660784.0,138.0,1.0,1251898464513.0,250748579.66666666,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
985,5030,0,45000000.0,"[18, 10749]",[4],1994-01-21,21355893.0,98.0,23202444.0,399469953684.0,1697177296.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
986,5033,0,23000000.0,"[14, 16, 878, 10751]","[6194, 37167]",1994-10-07,71368.0,76.0,23030886.0,36495553280.0,1923131473.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
987,5039,0,14000000.0,"[28, 12, 35]",[12],2002-03-08,25482931.0,95.0,1.0,1976117871.0,5351588702.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
988,5040,0,80000000.0,"[878, 12, 28]","[27, 6194]",2002-03-04,123729176.0,96.0,218613188.0,296347185245.0,9276157390.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
989,5041,0,2000000.0,"[35, 18, 10749]","[14, 14729, 69989]",2002-08-02,2506446.0,96.0,995442831.0,9858562138.0,890470822.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
990,5084,0,59000000.0,"[16, 35, 10751, 12]","[306, 9383, 11749]",2002-03-10,383257136.0,81.0,1.0,150495378593.0,3956319049.3333335,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
991,5085,0,33000000.0,"[27, 28, 878]","[248, 342, 939, 5755]",2002-03-15,102984862.0,100.0,163437045.0,3325345873.0,23388639.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
992,5086,0,85000000.0,"[28, 35]","[79, 172, 6194, 11391, 12485, 67989]",2002-03-14,77741732.0,95.0,56932305.0,79535413976.0,3079380591.8333335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
993,5088,0,1000000.0,[35],"[43, 4143, 11078, 84889, 84890]",2001-04-21,10013424.0,97.0,1.0,127647187041.0,12322323.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
994,5101,0,7.0,"[53, 28, 27, 878, 80]","[7676, 15231, 75037, 75038]",1992-05-01,5.0,90.0,1.0,39246786592.0,0.25,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
995,5120,0,54000000.0,"[14, 27, 28, 53]","[12, 421, 5611, 11321, 11322, 11323, 11324, 19551]",2002-03-22,155010032.0,117.0,25480490.0,226034658100.0,762145106.875,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
996,5130,0,26000000.0,"[12, 10751, 878, 53]","[4, 2348, 11533]",2002-03-17,38793283.0,94.0,268000000.0,1881364134.0,3930773870.3333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
997,5132,0,48000000.0,"[80, 18, 53]","[1685, 7795]",2002-03-29,196397415.0,111.0,697362805.0,299150448034.0,48309350.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
998,5133,0,20000000.0,"[18, 10751]","[2, 2605, 2939]",2002-03-25,75597042.0,127.0,1.0,3000807454.0,2265606908.3333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
999,5148,0,42000000.0,"[18, 9648, 53, 80]","[306, 508, 966, 1171, 10104, 20719]",2002-04-03,63781810.0,115.0,16140822.0,5958682234.0,2558872573.1666665,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1000,5149,0,5000000.0,"[35, 10749]","[870, 2188]",2002-03-29,38275483.0,92.0,1.0,1221074041.0,323626994.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1001,5159,0,45000000.0,"[28, 12, 80, 53]",[4],2002-04-07,94935764.0,89.0,363889678.0,82965307408.0,11120670006.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1002,5160,0,11000000.0,"[18, 53, 80]","[995, 5264, 11050]",2001-11-17,13110448.0,100.0,1.0,75164164108.0,33179687.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1003,5162,0,43000000.0,"[10749, 35]",[85],2002-04-12,68696770.0,84.0,75902208.0,4360954486.0,343143815.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1004,5163,0,7000000.0,"[18, 9648, 53]","[35, 1854, 5521]",2001-08-03,3646994.0,114.0,2280148.0,3108007990.0,15682749.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1005,5164,0,6000000.0,"[18, 35]","[8, 191, 267, 694, 1784, 10565]",2001-05-18,705308.0,96.0,1.0,66257460835.0,72963542.83333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1006,5165,0,5000000.0,"[35, 18, 10749]","[3268, 4171, 12026, 22210, 95018]",2002-02-22,368744044.0,95.0,1.0,291831080775.0,91066042.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1007,5178,0,50000000.0,"[80, 18, 53]","[97, 6194, 23382]",2002-04-19,56714147.0,120.0,48017402.0,449668045472.0,5126508515.333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1008,5179,0,60000000.0,"[28, 14, 12]","[33, 7385, 7588, 11462]",2002-04-16,165333180.0,92.0,593878969.0,6204258556.0,3567578927.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,5189,0,11000000.0,"[27, 878]","[12, 17611, 21783]",2001-07-24,16951798.0,91.0,1.0,179577210.0,1309925652.3333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1010,5190,0,40000000.0,"[35, 18, 10749]","[508, 1171, 1302, 10104, 77845, 81134]",2002-04-26,16872671.0,103.0,467528627.0,2943496713.0,788921826.8333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1011,5195,0,18000000.0,"[80, 18, 9648, 53]","[97, 3982, 96043]",2002-01-01,676698.0,103.0,1.0,661151847059.0,571976714.6666666,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1013,5203,0,18000000.0,"[14, 35, 10749]",[8411],1991-08-09,5546827.0,96.0,1.0,9671170237.0,45552126.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1014,5215,0,139000000.0,"[14, 28]","[5, 19551]",2002-05-01,821708551.0,121.0,30561102.0,756003450494.0,1767391201.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,5225,0,7500000.0,[18],"[14159, 14723]",1991-09-10,6266621.0,112.0,1.0,40526064018.0,290191019.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,5227,0,14000000.0,"[28, 12, 18, 10751]","[2, 10282, 12608]",1991-01-18,34793160.0,107.0,1.0,8394406673.0,31620974.333333332,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1017,5230,0,50000000.0,"[53, 18]","[508, 711, 1171, 58248]",2002-05-10,119137784.0,124.0,293639259.0,3385086204.0,828346447.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1018,5243,0,27000000.0,"[18, 35, 10749]",[33],2002-04-26,129000000.0,101.0,235483004.0,523950871679.0,13058228474.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1019,5244,0,120000000.0,"[12, 28, 878]",[1],2002-05-15,649398328.0,142.0,924317558.0,471902245398.0,924317559.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1020,5245,0,1500000.0,[18],"[1539, 14159]",2001-01-19,416925.0,98.0,1.0,873990497168.0,38633311.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,5253,0,38000000.0,"[18, 53]",[8880],2002-05-24,51801187.0,114.0,485896343.0,308139155439.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1022,5254,0,46000000.0,"[80, 9648, 53]","[129, 1088, 1089]",2002-05-24,113714830.0,118.0,39771578.0,157078358300.0,174632658.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1023,5255,0,80000000.0,"[37, 16, 12, 35, 10751]","[27, 521]",2002-05-24,122563539.0,83.0,1.0,307797200478.0,3034363081.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1024,5266,0,68000000.0,"[53, 28, 18]","[4, 2767, 21409, 21410, 54502]",2002-05-31,193000000.0,124.0,1.0,13835101708.0,2451212327.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1025,5267,0,25000000.0,"[28, 35]",[33],2002-05-31,41604473.0,86.0,34573780.0,2861122832.0,13187228474.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1026,5275,0,10000000.0,"[28, 53]",[306],1992-07-24,14356479.0,95.0,46044400.0,127403995.0,1234565391.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1027,5280,0,70000000.0,"[28, 12, 35, 53]","[130, 9195, 11345]",2002-06-07,65977295.0,116.0,982139776.0,158989918243.0,2558116091.6666665,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1028,5283,0,1934000.0,"[14, 18]",[5326],2002-02-01,3786801.0,172.0,1.0,1012628079751.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,5284,0,60000000.0,"[28, 18, 9648, 53]","[33, 7383, 7384, 7385, 11345]",2002-06-14,214034224.0,119.0,32957544.0,1608714222293.0,2761507496.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1030,5285,0,84000000.0,"[9648, 12, 35]","[507, 748, 6194]",2002-06-14,275650703.0,88.0,337607183.0,3201151981.0,4839025174.666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1031,5286,0,115000000.0,"[18, 28, 36, 10752]","[2812, 8411]",2002-06-14,77628265.0,134.0,1016524075.0,7539506101.0,872315243.5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1032,5310,0,80000000.0,"[16, 10751]","[2, 10217]",2002-06-21,145771527.0,85.0,1.0,80713383313.0,4462557095.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,5311,0,102000000.0,"[28, 53, 878, 9648]","[27, 44, 56, 306, 766, 26265, 76068]",2002-06-20,358372926.0,145.0,2563162375.0,9760257116.0,3421941841.285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1034,5315,0,50000000.0,"[35, 10749]","[12, 441, 879, 2608]",2002-06-28,171269535.0,96.0,1.0,9245927112.0,2536020506.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1036,5325,0,140000000.0,"[28, 12, 35, 878]","[5, 56, 441, 49325]",2002-07-03,441818803.0,88.0,1137739428.0,85743209116.0,3662417652.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1037,5326,0,10000000.0,"[16, 28, 10751]","[174, 2785, 7899]",2002-07-03,11411644.0,77.0,1.0,1360150203.0,13440951.333333334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1038,5329,0,60000000.0,"[12, 28, 14]","[80, 158, 7692, 9195, 22902]",2002-07-12,43061982.0,101.0,192048576.0,2994121522.0,1341532436.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,5330,0,80000000.0,"[53, 80, 18]","[27, 80, 306]",2002-07-12,181001478.0,117.0,356296601.0,393719484609.0,6015994695.333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,5342,0,13000000.0,"[27, 53]",[7405],2002-07-01,37664855.0,94.0,1.0,538821201192.0,1368464350.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1041,5345,0,100000000.0,"[18, 36, 53]","[4, 763, 2471, 10104, 11371, 20344]",2002-07-19,35168966.0,138.0,91600379.0,82128800316.0,2016637430.8333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1042,5346,0,120000000.0,"[10751, 12, 16, 35]","[5, 5752]",2002-07-19,169956806.0,78.0,1088377143.0,239229069590.0,2107888333.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1043,5347,0,63000000.0,"[35, 80, 878]","[12, 595, 598, 15888, 52943]",2002-07-26,296655431.0,94.0,717956263.0,3357977792561.0,1225170120.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1044,5349,0,40000.0,[99],"[73331, 73332, 73333]",2002-01-18,1434436.0,93.0,1.0,67085695.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1045,5351,0,150000.0,"[35, 18, 10749]","[26468, 26469, 53009, 86089]",2002-11-01,2891288.0,78.0,1.0,1118288289586.0,61784434.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1046,5368,0,72000000.0,"[18, 53, 878, 9648]","[7383, 9195, 12236]",2002-08-02,408247917.0,106.0,920924413.0,83180944207.0,2086354770.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1047,5370,0,38000000.0,"[28, 12, 10751]",[7405],2002-08-07,119723358.0,100.0,239459562.0,562307654712.0,1406129205.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1048,5371,0,8000000.0,"[18, 35, 10749]","[43, 29602, 29603]",2002-01-12,16856124.0,93.0,1.0,291183248875.0,23875014.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1049,5372,0,50000000.0,"[80, 18, 9648, 53]","[171, 6194]",2002-08-04,26199517.0,110.0,701996634.0,84534069399.0,7497046246.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1050,5373,0,70000000.0,"[28, 12, 53]","[5, 333, 497]",2002-08-09,277448382.0,124.0,580284692.0,168340881744.0,1727702545.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1052,5389,0,100000000.0,"[28, 35, 878]","[79, 97, 172, 54502]",2002-08-15,7103973.0,95.0,179033791.0,9168839372.0,1445844727.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1053,5390,0,25000000.0,[12],"[23, 24, 33, 65082]",2002-08-08,51842679.0,104.0,16929123.0,550252009745.0,3882666743.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
